YEAR,MO,DY,HR,ALLSKY_SFC_SW_DWN,ALLSKY_KT,CLRSKY_SFC_SW_DWN,ALLSKY_SRF_ALB,SZA,ALLSKY_SFC_PAR_TOT,CLRSKY_SFC_PAR_TOT,ALLSKY_SFC_UVA,ALLSKY_SFC_UVB,ALLSKY_SFC_UV_INDEX,T2M,T2MDEW,T2MWET,QV2M,RH2M,PRECTOTCORR,PS,WS10M,WD10M
2021,11,19,17,6.33,0.35,4.33,0.07,89.27,1.25,1.85,0.18,0.0,0.0,13.18,10.59,11.89,10.07,86.06,0.0,80.85,0.62,246.33
2021,11,19,18,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,12.04,9.98,11.01,9.7,88.94,0.0,80.87,0.56,19.71
2021,11,19,19,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,11.2,9.64,10.42,9.46,91.88,0.0,80.91,1.36,31.59
2021,11,19,20,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,10.83,9.18,10.01,9.16,91.31,0.0,80.94,1.71,31.95
2021,11,19,21,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,11.13,8.67,9.9,8.85,86.62,0.0,80.96,1.66,31.75
2021,11,19,22,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,11.58,8.25,9.91,8.61,81.62,0.0,80.96,1.44,29.48
2021,11,19,23,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,11.62,7.89,9.76,8.42,79.44,0.0,80.95,1.35,26.12
2021,11,20,0,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,11.6,7.55,9.58,8.18,77.69,0.0,80.92,1.31,23.96
2021,11,20,1,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,11.53,7.22,9.37,8.0,76.31,0.0,80.9,1.27,19.77
2021,11,20,2,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,11.26,6.87,9.06,7.81,75.94,0.0,80.88,1.35,15.4
2021,11,20,3,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,10.85,6.55,8.7,7.69,76.5,0.0,80.87,1.54,15.87
2021,11,20,4,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,10.61,6.11,8.36,7.51,75.62,0.0,80.85,1.73,19.5
2021,11,20,5,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,10.74,5.53,8.14,7.2,72.19,0.0,80.87,1.71,18.68
2021,11,20,6,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,10.81,4.94,7.87,6.9,69.19,0.0,80.92,1.59,14.79
2021,11,20,7,97.59,0.45,114.35,0.14,81.0,42.17,50.23,4.54,0.02,0.1,11.72,5.35,8.53,7.14,67.44,0.0,80.99,1.46,11.73
2021,11,20,8,252.04,0.53,311.5,0.13,70.07,111.4,141.08,13.49,0.16,0.83,14.58,8.7,11.65,9.16,71.5,0.0,81.04,0.9,0.0
2021,11,20,9,423.1,0.61,492.85,0.14,60.21,189.02,223.4,24.05,0.46,2.27,16.8,8.23,12.51,8.85,60.12,0.0,81.08,1.29,263.74
2021,11,20,10,582.73,0.69,626.1,0.13,52.54,261.67,282.9,33.7,0.8,4.0,17.63,8.61,13.12,9.16,58.75,0.0,81.11,2.25,240.06
2021,11,20,11,694.51,0.74,696.05,0.13,48.12,313.52,314.17,40.46,1.05,5.3,18.02,9.27,13.65,9.52,59.62,0.0,81.08,2.75,232.51
2021,11,20,12,649.63,0.7,670.52,0.12,47.86,289.83,299.75,36.89,0.96,4.88,18.1,9.86,13.98,9.83,61.38,0.0,81.02,2.92,229.78
2021,11,20,13,516.3,0.6,600.58,0.11,51.84,228.2,267.58,29.16,0.7,3.55,17.87,10.19,14.04,10.07,63.44,0.0,80.95,3.02,231.29
2021,11,20,14,369.11,0.52,471.42,0.1,59.2,162.67,209.17,20.73,0.41,2.05,17.35,10.38,13.87,10.19,66.31,0.0,80.91,2.9,233.22
2021,11,20,15,230.29,0.46,297.45,0.08,68.84,99.73,130.85,12.16,0.16,0.8,16.53,10.55,13.55,10.25,70.62,0.0,80.89,2.68,237.61
2021,11,20,16,88.05,0.36,110.12,0.13,79.95,37.33,47.15,4.52,0.02,0.1,15.21,10.93,13.07,10.56,78.94,0.01,80.88,1.95,242.0
2021,11,20,17,7.1,0.41,4.1,0.08,89.29,1.62,1.75,0.23,0.0,0.0,13.08,10.86,11.98,10.5,89.94,0.02,80.89,0.71,252.76
2021,11,20,18,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,11.9,10.05,10.98,9.89,92.0,0.0,80.92,0.77,0.0
2021,11,20,19,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,11.19,9.44,10.32,9.58,93.0,0.0,80.99,1.31,6.87
2021,11,20,20,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,11.17,8.76,9.97,9.16,89.19,0.0,81.04,1.27,8.88
2021,11,20,21,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,11.2,8.16,9.68,8.79,85.44,0.0,81.08,1.1,18.56
2021,11,20,22,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,11.11,7.65,9.37,8.48,82.94,0.0,81.08,1.15,19.78
2021,11,20,23,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,10.85,7.23,9.04,8.18,81.88,0.0,81.07,1.27,18.99
2021,11,21,0,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,10.64,6.9,8.77,8.0,81.0,0.0,81.03,1.37,18.64
2021,11,21,1,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,10.42,6.61,8.51,7.81,80.38,0.0,81.0,1.47,17.95
2021,11,21,2,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,10.22,6.22,8.22,7.63,79.19,0.0,80.97,1.61,19.32
2021,11,21,3,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,9.94,5.76,7.85,7.39,78.06,0.0,80.93,1.74,22.18
2021,11,21,4,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,9.68,5.25,7.46,7.08,76.56,0.0,80.91,1.85,22.34
2021,11,21,5,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,9.51,4.68,7.09,6.84,74.31,0.0,80.93,1.93,21.89
2021,11,21,6,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,9.39,4.05,6.72,6.53,71.62,0.0,80.98,1.97,23.62
2021,11,21,7,113.86,0.53,113.65,0.16,81.2,48.77,49.35,4.97,0.02,0.1,10.07,4.57,7.32,6.77,70.94,0.0,81.03,1.89,25.4
2021,11,21,8,304.06,0.65,311.88,0.11,70.27,134.1,140.42,15.16,0.16,0.83,13.59,8.06,10.83,8.73,72.62,0.0,81.08,1.24,20.6
2021,11,21,9,483.32,0.7,493.5,0.12,60.42,215.73,222.58,26.45,0.47,2.33,17.11,6.87,11.98,7.87,52.5,0.0,81.13,0.88,259.29
2021,11,21,10,631.21,0.75,628.38,0.12,52.77,282.5,282.27,35.8,0.81,4.02,18.21,6.85,12.53,7.81,48.62,0.0,81.15,2.08,234.34
2021,11,21,11,700.53,0.76,701.12,0.12,48.34,313.92,314.0,40.52,1.02,5.1,18.4,7.7,13.05,8.36,51.06,0.0,81.12,2.62,227.3
2021,11,21,12,638.82,0.69,666.58,0.09,48.07,283.1,295.95,36.06,0.91,4.55,18.34,8.48,13.41,8.85,54.19,0.0,81.06,2.94,224.14
2021,11,21,13,572.67,0.66,600.55,0.09,52.02,251.88,265.2,31.52,0.72,3.62,18.02,9.12,13.58,9.22,57.81,0.0,80.99,2.98,224.79
2021,11,21,14,448.26,0.63,474.25,0.08,59.34,195.23,208.45,23.71,0.44,2.15,17.44,9.62,13.53,9.52,61.88,0.0,80.94,2.81,227.36
2021,11,21,15,281.85,0.56,301.98,0.05,68.95,120.48,131.5,14.0,0.17,0.85,16.5,9.98,13.23,9.77,67.31,0.0,80.92,2.55,230.85
2021,11,21,16,107.92,0.45,112.9,0.14,80.03,44.33,47.7,5.02,0.02,0.1,14.9,10.57,12.73,10.19,77.62,0.0,80.91,2.09,230.61
2021,11,21,17,7.27,0.43,4.15,0.08,89.31,1.62,1.73,0.22,0.0,0.0,12.12,10.51,11.32,10.13,92.75,0.0,80.93,1.06,237.95
2021,11,21,18,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,11.09,10.08,10.58,9.83,96.0,0.0,80.97,0.42,307.5
2021,11,21,19,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,10.27,9.73,10.0,9.58,99.44,0.0,81.0,1.03,12.77
2021,11,21,20,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,9.68,9.08,9.38,9.22,99.62,0.0,81.04,1.41,19.04
2021,11,21,21,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,9.64,8.28,8.96,8.85,95.38,0.0,81.06,1.41,22.16
2021,11,21,22,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,9.82,7.51,8.67,8.42,90.25,0.0,81.06,1.22,24.26
2021,11,21,23,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,9.82,6.83,8.33,8.12,86.94,0.0,81.05,1.11,26.75
2021,11,22,0,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,9.73,6.21,7.97,7.87,84.56,0.0,81.02,1.05,26.57
2021,11,22,1,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,9.65,5.65,7.65,7.63,82.56,0.0,80.98,0.95,25.93
2021,11,22,2,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,9.59,5.23,7.4,7.51,81.19,0.0,80.96,0.89,21.61
2021,11,22,3,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,9.51,4.93,7.23,7.39,80.75,0.0,80.93,0.95,22.33
2021,11,22,4,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,9.4,4.72,7.06,7.32,80.75,0.0,80.93,1.06,24.86
2021,11,22,5,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,9.18,4.76,6.98,7.45,83.31,0.0,80.94,1.13,26.74
2021,11,22,6,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,8.94,4.4,6.67,7.32,83.0,0.0,80.97,1.23,35.41
2021,11,22,7,100.92,0.48,114.77,0.14,81.41,40.6,46.08,4.5,0.02,0.1,9.34,4.5,6.92,7.32,80.75,0.0,81.02,1.34,42.16
2021,11,22,8,294.36,0.63,321.95,0.12,70.45,121.6,135.95,14.12,0.16,0.83,12.31,6.51,9.41,8.3,75.12,0.0,81.07,1.14,51.95
2021,11,22,9,498.59,0.73,511.17,0.13,60.62,210.58,218.2,25.8,0.48,2.35,14.51,6.55,10.54,8.12,63.62,0.0,81.11,0.52,154.2
2021,11,22,10,641.56,0.77,649.75,0.13,52.98,273.55,278.17,34.78,0.81,4.05,15.8,6.44,11.12,7.93,57.56,0.0,81.1,1.94,207.29
2021,11,22,11,714.73,0.77,725.25,0.13,48.56,305.85,310.2,39.46,1.02,5.15,16.27,7.01,11.65,8.24,57.69,0.0,81.05,2.69,209.02
2021,11,22,12,647.68,0.7,679.67,0.1,48.27,273.05,286.95,34.42,0.88,4.5,16.4,7.61,12.01,8.54,59.19,0.0,80.96,2.93,210.39
2021,11,22,13,549.78,0.64,614.1,0.1,52.19,229.4,258.67,28.62,0.67,3.35,16.25,7.94,12.09,8.73,60.88,0.0,80.86,3.01,212.37
2021,11,22,14,442.56,0.62,485.27,0.09,59.46,184.6,203.48,22.39,0.43,2.12,15.78,8.17,11.98,8.85,63.56,0.0,80.8,2.85,214.26
2021,11,22,15,280.27,0.56,307.92,0.07,69.05,114.33,127.45,13.34,0.17,0.83,14.91,8.3,11.61,8.91,67.69,0.0,80.76,2.5,217.01
2021,11,22,16,106.39,0.45,113.35,0.14,80.1,41.4,45.23,4.77,0.02,0.1,13.46,8.77,11.12,9.16,76.5,0.0,80.74,2.03,217.18
2021,11,22,17,7.35,0.45,4.2,0.08,89.33,1.52,1.62,0.21,0.0,0.0,10.73,8.87,9.8,9.22,91.94,0.0,80.74,0.92,219.12
2021,11,22,18,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,9.64,8.54,9.08,8.97,96.5,0.0,80.78,0.1,26.57
2021,11,22,19,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,9.14,8.09,8.62,8.73,97.31,0.0,80.82,0.93,42.95
2021,11,22,20,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,8.79,7.21,8.0,8.3,95.06,0.0,80.86,1.19,42.6
2021,11,22,21,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,8.72,6.3,7.51,7.93,91.06,0.0,80.88,1.13,40.52
2021,11,22,22,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,8.65,5.44,7.04,7.57,87.44,0.0,80.89,1.13,34.89
2021,11,22,23,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,8.54,4.59,6.57,7.26,84.12,0.0,80.87,1.24,27.05
2021,11,23,0,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,8.33,3.73,6.03,6.9,81.06,0.0,80.84,1.34,23.73
2021,11,23,1,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,8.35,2.85,5.6,6.47,76.31,0.0,80.82,1.34,22.67
2021,11,23,2,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,8.3,2.13,5.22,6.1,72.44,0.0,80.79,1.28,17.77
2021,11,23,3,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,8.28,1.59,4.94,5.86,69.0,0.0,80.78,1.3,13.54
2021,11,23,4,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,8.13,1.01,4.57,5.55,66.19,0.0,80.78,1.41,10.56
2021,11,23,5,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,7.93,0.47,4.19,5.25,63.69,0.0,80.81,1.52,8.88
2021,11,23,6,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,7.73,-0.1,3.82,4.94,61.12,0.0,80.86,1.64,9.33
2021,11,23,7,84.36,0.41,97.2,0.14,81.61,34.75,39.45,4.07,0.02,0.08,8.35,0.51,4.43,5.13,60.25,0.0,80.92,1.65,9.28
2021,11,23,8,257.02,0.55,293.65,0.11,70.63,106.3,124.38,12.4,0.14,0.7,11.4,3.62,7.51,6.53,63.06,0.0,80.99,1.29,7.3
2021,11,23,9,447.98,0.66,478.83,0.12,60.83,189.48,205.12,23.13,0.42,2.08,14.2,2.75,8.48,6.23,49.69,0.0,81.05,0.75,221.19
2021,11,23,10,583.16,0.7,615.65,0.12,53.2,250.02,264.88,31.53,0.73,3.62,15.07,3.86,9.47,6.71,51.06,0.0,81.07,2.74,211.47
2021,11,23,11,630.44,0.69,689.7,0.13,48.78,271.23,297.52,34.81,0.88,4.48,15.32,5.32,10.32,7.39,54.94,0.0,81.05,3.25,207.06
2021,11,23,12,533.96,0.58,611.45,0.08,48.48,226.1,257.1,27.66,0.7,3.58,15.37,6.43,10.9,7.87,58.56,0.0,80.99,3.4,202.56
2021,11,23,13,461.88,0.54,543.7,0.07,52.35,195.1,228.25,23.61,0.55,2.77,15.18,7.32,11.25,8.36,62.56,0.0,80.93,3.36,200.54
2021,11,23,14,349.65,0.49,415.08,0.04,59.59,146.17,173.45,17.52,0.33,1.62,14.68,7.94,11.31,8.61,66.81,0.0,80.89,3.12,199.48
2021,11,23,15,227.07,0.45,255.95,0.22,69.14,90.98,103.77,10.59,0.13,0.65,13.83,8.19,11.01,8.73,71.5,0.0,80.87,2.82,200.74
2021,11,23,16,80.94,0.34,86.33,0.13,80.16,31.8,34.58,3.91,0.02,0.1,12.4,8.65,10.53,8.97,80.69,0.0,80.88,2.26,202.32
2021,11,23,17,6.72,0.42,3.42,0.07,89.34,1.25,1.33,0.17,0.0,0.0,9.92,8.73,9.33,8.97,95.12,0.0,80.91,1.05,202.2
2021,11,23,18,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,9.24,8.39,8.81,8.73,96.94,0.0,80.97,0.04,135.0
2021,11,23,19,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,8.71,8.08,8.4,8.61,98.81,0.0,81.02,0.67,44.06
2021,11,23,20,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,8.51,7.6,8.06,8.36,97.62,0.0,81.06,0.9,45.71
2021,11,23,21,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,8.56,7.07,7.81,8.18,94.81,0.0,81.08,0.8,48.97
2021,11,23,22,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,8.54,6.56,7.55,7.93,92.75,0.0,81.09,0.77,50.34
2021,11,23,23,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,8.33,6.08,7.21,7.75,91.94,0.0,81.08,0.77,50.79
2021,11,24,0,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,8.24,5.64,6.94,7.63,90.5,0.0,81.07,0.7,51.34
2021,11,24,1,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,8.15,5.24,6.69,7.45,89.38,0.0,81.06,0.59,42.32
2021,11,24,2,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,8.05,4.9,6.48,7.32,88.62,0.0,81.05,0.5,34.92
2021,11,24,3,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,7.81,4.61,6.21,7.26,88.81,0.0,81.05,0.45,28.77
2021,11,24,4,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,7.43,4.3,5.87,7.14,89.69,0.0,81.06,0.46,24.84
2021,11,24,5,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,7.3,3.93,5.62,7.02,88.75,0.0,81.09,0.57,26.21
2021,11,24,6,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,7.19,3.55,5.37,6.84,87.31,0.0,81.16,0.63,27.53
2021,11,24,7,58.36,0.3,68.88,0.13,81.8,24.52,27.42,3.11,0.02,0.05,7.44,3.5,5.47,6.71,84.69,0.0,81.23,0.61,25.91
2021,11,24,8,199.66,0.44,243.08,0.03,70.82,80.88,99.25,9.92,0.12,0.58,9.51,4.85,7.19,7.26,79.19,0.0,81.3,0.27,8.37
2021,11,24,9,380.27,0.56,432.5,0.1,61.03,159.0,181.9,19.35,0.35,1.73,11.58,5.69,8.63,7.57,72.31,0.0,81.35,1.3,217.91
2021,11,24,10,546.39,0.66,571.65,0.12,53.41,231.0,242.75,28.51,0.64,3.23,12.9,6.82,9.86,8.06,70.38,0.0,81.34,2.52,207.36
2021,11,24,11,545.68,0.59,629.15,0.12,48.99,238.55,273.65,29.46,0.73,3.83,13.68,7.68,10.68,8.48,70.19,0.0,81.3,3.22,207.0
2021,11,24,12,487.46,0.53,553.15,0.06,48.67,204.92,231.25,23.76,0.58,2.98,14.08,8.45,11.26,8.85,71.44,0.0,81.23,3.5,207.48
2021,11,24,13,416.91,0.49,492.15,0.05,52.51,170.73,203.15,19.84,0.45,2.23,14.09,8.87,11.48,9.03,72.88,0.0,81.16,3.5,208.28
2021,11,24,14,311.03,0.45,370.75,0.02,59.71,127.25,151.08,14.51,0.27,1.33,13.71,9.0,11.35,9.09,75.12,0.0,81.11,3.35,209.2
2021,11,24,15,199.16,0.4,223.62,0.23,69.23,76.88,87.88,8.73,0.11,0.52,12.99,8.98,10.98,9.03,78.5,0.0,81.08,3.05,210.64
2021,11,24,16,70.68,0.3,72.92,0.13,80.23,27.58,28.98,3.35,0.02,0.08,11.7,9.14,10.42,9.16,86.31,0.0,81.08,2.29,211.2
2021,11,24,17,6.3,0.41,2.95,0.06,89.36,1.02,1.12,0.14,0.0,0.0,9.69,8.99,9.34,9.03,97.62,0.0,81.1,1.1,206.57
2021,11,24,18,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,9.11,8.63,8.87,8.79,98.88,0.0,81.16,0.35,194.35
2021,11,24,19,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,8.7,8.51,8.61,8.73,100.0,0.0,81.21,0.4,59.42
2021,11,24,20,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,8.16,8.38,8.27,8.67,100.0,0.0,81.25,0.83,51.09
2021,11,24,21,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,7.69,8.15,7.92,8.54,100.0,0.0,81.27,1.08,45.0
2021,11,24,22,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,7.35,7.83,7.59,8.36,100.0,0.0,81.27,1.25,40.45
2021,11,24,23,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,7.22,7.49,7.35,8.18,100.0,0.0,81.24,1.28,39.81
2021,11,25,0,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,7.36,7.24,7.3,8.06,100.0,0.0,81.2,1.11,43.28
2021,11,25,1,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,7.26,7.11,7.19,8.0,100.0,0.0,81.18,0.87,47.9
2021,11,25,2,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,7.19,7.05,7.12,7.93,100.0,0.0,81.15,0.79,50.19
2021,11,25,3,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,7.15,7.01,7.08,7.93,100.0,0.0,81.13,0.76,50.42
2021,11,25,4,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,7.11,6.94,7.02,7.87,100.0,0.0,81.13,0.8,45.4
2021,11,25,5,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,6.98,6.74,6.87,7.75,100.0,0.0,81.15,0.92,43.29
2021,11,25,6,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,6.76,6.48,6.62,7.63,100.0,0.0,81.2,1.08,44.71
2021,11,25,7,59.6,0.3,74.9,0.13,82.0,24.45,30.67,3.0,0.02,0.05,6.97,6.23,6.6,7.51,98.0,0.0,81.25,1.13,44.16
2021,11,25,8,203.82,0.45,252.17,0.1,71.0,84.33,106.48,10.05,0.11,0.55,9.49,7.01,8.26,8.06,88.0,0.0,81.3,0.61,48.61
2021,11,25,9,348.91,0.52,428.95,0.12,61.23,147.88,184.17,18.09,0.33,1.6,11.75,6.8,9.27,7.93,74.62,0.0,81.34,1.04,196.66
2021,11,25,10,511.77,0.62,560.25,0.12,53.62,218.65,241.98,26.77,0.59,2.92,12.98,7.01,10.0,8.0,69.81,0.0,81.35,2.46,209.5
2021,11,25,11,562.54,0.62,630.6,0.14,49.2,242.95,272.02,30.1,0.74,3.8,13.64,7.61,10.62,8.36,69.5,0.0,81.3,3.19,211.78
2021,11,25,12,516.74,0.56,601.5,0.11,48.85,220.85,255.77,26.76,0.66,3.4,13.89,8.23,11.06,8.67,71.12,0.0,81.22,3.63,213.59
2021,11,25,13,452.3,0.53,528.8,0.09,52.66,190.65,222.42,22.63,0.52,2.6,13.67,8.69,11.18,8.97,74.19,0.0,81.14,3.68,216.02
2021,11,25,14,318.56,0.45,398.42,0.06,59.82,129.62,165.08,15.26,0.28,1.38,13.15,8.84,10.99,9.03,77.5,0.0,81.07,3.53,216.9
2021,11,25,15,205.35,0.41,238.6,0.22,69.3,80.85,95.7,9.27,0.12,0.55,12.36,8.78,10.57,9.03,81.38,0.0,81.02,3.2,216.67
2021,11,25,16,72.8,0.31,77.67,0.14,80.28,28.27,31.08,3.47,0.02,0.08,11.19,8.78,9.99,9.03,87.94,0.0,81.0,2.63,214.21
2021,11,25,17,6.47,0.42,3.08,0.06,89.38,1.05,1.17,0.14,0.0,0.0,9.33,8.91,9.12,9.09,100.0,0.0,81.0,1.38,207.73
2021,11,25,18,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,8.91,8.77,8.84,8.97,100.0,0.0,81.02,0.93,200.56
2021,11,25,19,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,8.91,8.67,8.8,8.91,100.0,0.0,81.06,0.56,197.93
2021,11,25,20,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,8.86,8.48,8.67,8.85,100.0,0.0,81.1,0.11,143.97
2021,11,25,21,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,8.51,8.15,8.33,8.67,100.0,0.0,81.12,0.52,34.64
2021,11,25,22,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,8.3,7.68,7.99,8.48,100.0,0.0,81.11,0.71,31.94
2021,11,25,23,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,8.51,7.33,7.92,8.3,97.25,0.0,81.1,0.36,45.0
2021,11,26,0,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,8.51,7.15,7.83,8.24,96.44,0.0,81.07,0.19,87.61
2021,11,26,1,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,8.33,7.05,7.69,8.24,96.94,0.0,81.05,0.21,113.75
2021,11,26,2,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,8.28,6.97,7.62,8.18,96.94,0.0,81.04,0.23,116.57
2021,11,26,3,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,8.15,6.87,7.51,8.12,97.19,0.0,81.04,0.21,130.36
2021,11,26,4,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,8.07,6.79,7.43,8.06,97.19,0.0,81.05,0.14,103.24
2021,11,26,5,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,7.98,6.63,7.3,8.0,96.75,0.0,81.08,0.28,46.12
2021,11,26,6,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,7.8,6.48,7.14,7.87,96.94,0.0,81.15,0.5,34.19
